
The thing I enjoyed most about it was a new computer game. 	B1

The thing I prefer there is the swimming-pool, because I have met someone there. 	B1

Actually, I know a great one and they can make a little discount for us because the owner is a friend of my father's. 	B2

He had promised that he would go to his grandparents' house this afternoon. 	B2

Our company is a digital company with 15 years' experience. 	B2

It is essential to introduce special offers to get customers' attention. 	B2

Besides, we could leave one day in the morning and go by boat to a small and exotic island full of different and exotic species of birds that we could observe and photograph. 	B2

Emily Brönte succeeded in writing a romantic, psychological and tragic story, beautifully set in these mysterious moors. 	B2

I am very lucky, because I was born in a small but beautiful city called Neuva Helvecia. 	B2


As a result, in order to find out which is the most important, you need to ask yourself a simple but tricky question that no man would like to be asked. 	B2

The smoke in the air had a strong but good smell. 	B2

I will be on business in London to sign a contract with a new but significant customer at that time. 	B2

Our after-sales team now is perceived as faster, more qualified, friendlier and more efficient than our competitors’. 	C1

You cannot have peace and quiet in your own home, as your hour of peacefulness might considerably differ from your neighbours’. 	C1

I think it would be better to include a student's view of the college, not only a teacher's. 	C1

As indicated by the charts, the output in state-owned industry increased by 12% in 2000. 	C1

With reference to foreign-invested industry, it recorded fluctuations in industrial output increases throughout three years. 	C1

It stood at 14% in 2002, then dropped by 2% in 2001. 2002 brought a significant growth in the output and recorded 19%. 	C1

We could say that things have been altered by the advances of science and culture in general, like the rest of the world. 	C1

What everyone loved were the special effects and we were very impressed by the use of advanced technological innovations. 	C1

What companies care about is money and football players help them to earn it. 	C1

What tourists want is to see the most typical things in England, not a hamburger restaurant. 	C1

What students learn are mostly facts and theories. 	C1

Harvey Keitel has always chosen the scripts that interested him as a person and as an actor, whilst refusing to invest his talent in big-time Hollywood block-busters with little or no artistic value. 	C2

They have little or no spare time to relax and recharge their batteries; they are constantly under pressure in order to live up to the expectations of the team and the supporters. 	C2

The careers of these people started at a very young age with little or no money. 	C2

My house is in Ilford. 	A1

In my free time I go shopping and I like swimming. 	A1

My friend is called Jessica. 	A1

I want to see you on Saturday and Sunday. 	A1

In Leicester I live in an area called Hamilton. 	A1

This place is Gloscat College in Gloucester. 	A1

My friend is called Monika , she comes from Poland. 	A1

She likes to go to the swimming pool and to the gym. 	A1

There are seven rooms: three bedrooms, a living room, a kitchen and there are two bathrooms. 	A1

My house is next to the bus stop. 	A1

My home is in Belfast, near the city centre. 	A1

There's a supermarket and  a post office . 	A1

He likes sports like ice-hockey and table tennis. 	A1

I buy wines and ice-cream. 	A1

There we did a lot of things like swimming from the beach and going shopping. 	A2

I prefer dancing, but on Saturday I'd like to go to a jazz concert. 	A2

I practised windsurfing and scuba diving. 	A2

When you're swimming you exercise all of your body. 	B1

You just have to send me your design and I'll do the rest. 	B1

My heart was hurt and nobody will repair the damage. 	B1

Working until midnight every evening is not reasonable. Working late is not the solution and it is even dangerous. 	B2

Also, think about stress. Driving in a city is stressful. 	B2

First of all, Wicklow Mountains Centre is the perfect place for climbing. Climbing is our favourite hobby and, I think, we will have a good time. 	B2

Many people say that they just don't have time for thinking about their health. Living in today's world demands spending a lot of time working. 	B2

Learning English has its rewards too. 	C1

Advertising seems to be very important to promote a new product. 	C1

Teaching is terribly challenging and demanding. 	C1

We play computer games. 	A1

You have to walk just 5 minutes down the road. 	A1

My favourite season is  summer, because it's very hot and there are a lot of flowers and nice trees. 	A1

The art classes after school are on Tuesdays. 	A2

Then I bought five different dresses. 	A2

You have to bring your pencil, oil paint, some paint brushes, and the teacher will give you a palette. 	A2

Usually it is meat and potatoes or special dishes. 	A2

Bring some sandwiches and drinks. 	A2

A box of Dairy milk and 2 boxes of pens. 	A2

We have to bring paintbrushes of different sizes ? 	A2

I have a lot of hobbies. 	A2

There were lots of activities to do. 	A2

I bought some jeans and costumes because I have a lot of parties this month. 	A2

It was a sale and I bought some clothes for my children. 	A2

I ate fish and seafood, it was delicious. 	A2

She has black eyes, a beautiful round face and nice teeth. 	A2

The floor in the kitchen has many holes and I think there are mice. 	A2

I bought them because I feel comfortable when I am wearing these clothes. 	A2

The clothes are very cheap in this shop. 	A2

The jeans were expensive, but the other things were very cheap. 	A2

Please wear some shorts and a shirt. 	A2

I left my glasses in your house last night. I need them, because I can't see anything. 	A2

The staff is friendly and polite with guests and there are many sports activities. 	B1

After the spring break the whole staff have to start work at 7.15 am. 	B1

A TV company has decided to make a film in my high school because it's a normal secondary school. 	B1

The crew were very interested in what the new school looked like and they were amazed at the colours we used to paint it. 	B1

Our company is interested in your company's services. 	B1

I listen to music, I watch TV and I talk to my friends. 	A2

The weather there was cold. 	A2

Come to my house at 4.30 pm so we have time to get ready. 	A2

I ate a lot of meat. 	A2

Do you have any furniture in this room? 	A2

Bring some money with you. 	A2

The music is going to be loud, since it's rap. 	A2

The weather was absolutely fine. 	A2

If you can't find the information about the new art class after school, please call me. 	A2

It's really important for me, because I need to do some homework. 	A2

Now, I haven't got any money, but I am really happy! 	A2

We have had a lot of fun. 	A2

I'm going to find more information about the new art class. 	A2

We have to bring a bottle of water, trainers and a T-shirt or top. 	A2

You must bring with you two pencils, one rubber and a piece of paper. 	A2

I have a piece of news. 	A2

I can drink a cup of tea in a café. 	A2

I think the countryside is better than the town centre, people get on more easily with each other. 	B1

Well, I love shopping for clothes because I love fashion. 	B1

I hope you can help me to find new accommodation as soon as is possible. 	B1

Firstly, you can admire lovely architecture and visit a museum about our history. 	B1

I'm sure that your parents are looking forward to going with you to the beach, because they work a lot of hours during the year so they can't spend much time with you. 	B1

I know you have sent me somebody to fix it but every time that it rains, at least a bit of water comes inside the house. 	B1

I hope this little bit of advice can help you! 	B1

I prefer to buy only what I need because I don't have enough money. 	B1

So I would like you to attend a meeting next week for further information. 	B1

My Finance department is very busy, I have loads of work to finish. 	B1

Television is more attractive because it has moving images. 	B2

Music was her life, not only a hobby. 	B2

Look at it this way, the more you work in school, the more you will achieve in your job. Education is important to prevent you from being a dog on a leash! 	B2

Language can be learned slowly and reflects the culture and tradition of the country. Language even plays an important role in the tourist industry. 	B2

I appreciate that your company is concerned about safety and has installed safety belts in every coach but they do not help much when they are all broken. 	C1

Above all, the administration is not very efficient. 	C1

He will go with another two members in his department who are likely to be the core workforce and who are eager to broaden their vision. 	C1

Through that we can develop more humanity, solidarity, tolerance and respect among people of different countries. 	C1

His name is Stanislav. 	A1

My friends are from Poland, Hungary, Libya, and Morocco. 	A1

I love my house. 	A1

When I have time, I visit my family. 	A1

I invite you and your family to come to my house for dinner. 	A1

I like everything in my house. 	A1

There is a big garden. 	A1

Hi Rie, It's Mohamad. 	A1

He is a student in B6 College. 	A1

But if not, then I will see you tomorrow morning. 	A1

I can go to see her tomorrow because I am going to a job interview today. 	A1

I will write to you again next week. 	A1

It was bought by my uncle. 	A2

It's made by Sony-Ericsson, I love it ? 	A2

? it was written by an excellent author, Lev Tolstoy. 	A2

It was built in 1880. 	A2

On Saturday morning I was invited to a sports competition. 	A2

The group is called "playmo". 	A2

I bought a T-shirt, it cost £42 because it is made of cotton. 	A2

I also like wearing clothes which are manufactured by famous brands. 	B1

It's the highest mountain in U.A.E. Special roads were built for people to reach the top of the mountain, which was surrounded by houses. 	B1

It is going to be shown this Friday. 	B1

After that, they printed an authorisation, form which had to be signed by my parents because I'm not over eighteen. 	B1

He wants to be informed about sales development by the end of November 2001. 	B1

It was written in a strange language that I tried to translate. 	B1

Next day, I heard that my neighbour's car was stolen. 	B1

They filmed the flowers and trees, and some pupils were interviewed about their work in the garden, too. 	B1

Did you know that the next Harry Potter movie is being filmed in my school? 	B1

Why don't we stay at my house and visit Tokyo, where an interesting Japanese history exhibition is being held. 	B1

As a result of that, Russia's economy is being followed by many experts. 	B1

They filmed a class where the clothes are being tested at the moment and they interviewed some people. 	B1

Our office is situated near the airport. 	B1

The walls are painted in a dark blue, and the floor is wood. 	B1

The story is about a girl, who is not accepted in her class. 	B1

I think we should replace the printer, because it prints very slowly and the sheets aren't printed properly. 	B1

So I was given a ticket for a train, running from Berlin to Munich. 	B1

We were lucky, because we were given another chance. 	B1

My school was chosen by the TV company because it is one of the newest in town. 	B1

The seminar is being held at Chennai in the next week. 	B1

We are being visited by our Sales Director on Thursday morning. 	B1

According to your advertisement, some training is supposed to be given. 	B2

My composition was ready to be printed and I was searching for a piece of paper? 	B2

I would prefer to sleep in a tent because I have never done it and I think it is an experience not to be missed, a very original adventure! 	B2

The reason that I took part in your research was to help youngsters not to be addicted to computer games ?  	B2

For one, the future homes might not be built out of bricks at all! 	B2

I think that all these problems could have been avoided and that asking for my money back is the best way of forgetting that evening. 	B2

I don't remember how I lost it, it might have been stolen. 	B2

Of course, some groups were better than others but I think they all played well and have talent: they should have been given a chance! 	B2

It should not have been used in this kind of article. 	B2

However, to my disappointment, the restaurant was closed because it was being redecorated. 	B2

After they explained everything to him, he then knew he was being tricked by them and that this was supposed to be a special experience for him. 	B2

We thought that as you lived there, we could go to your house and stay there while the car was being repaired. 	B2

The car had been serviced and everything seemed to be all right. 	B2

At this moment, Lime walked in and realised he had been set up. 	B2

 In fact, it hadn't been stolen, it had been taken by a man and his wife, because their car broke down and because she was about to have her baby ? 	B2

We waited for ages because we had not been informed. 	B2

What is worse, the ticket price was not reduced despite the fact that I showed my student ID. 	B2

I had to go to the hospital because my back hurt so badly, and I wasn't allowed to work for two weeks. 	B2

I was really disappointed because a lot of things were not done. 	B2

Some say that studying animals would be impossible, if they weren't kept in zoos ? 	B2

This year's topic is the online training for employees, which is being relaunched . 	B2

The global temperature is rising, the ice is melting, the sea level increases and miles and miles of coast are being submerged. 	B2

The first thing to be linked through computers was academic knowledge, then came commercial businesses, naturally, and now, people are being linked through billions of personal computers. 	B2

? students are not being educated equally. 	B2

To conclude, in my opinion, it is important to keep as many languages as possible alive, so we can make sure that part of the human history is not being lost. 	B2

Firstly, the fact of different kinds of animals are in a zoo, doesn't means that they aren't being treated right. 	B2

I have been asked to write a report about an accident which happened to me last Saturday. 	B2

I am writing to you to give you further information about the conference organization and about the arrangements which have been made for your group of students. 	B2

?the old-fashioned house which has not been used for twenty years is not a very attractive sight from our town either. 	B2

This happened two years ago, and the necklace hasn't been found yet ? 	B2

Architects should be hired to design parks, where people could go for a walk or have a picnic. 	B2

Although I had a marvellous time, I believe there are a few things that could be improved for next year's festival. 	B2

As a result, today, it could be said that nearly everyone is living in a digital world which means computers are necessary and very important. 	B2

Your name was given to me by a member of yours, Allan Westwood, whom I met last week. 	B2

If more training is given to staff, they will be interested in their work  and staff turnover will be reduced. 	B2

Unfortunately an interview for a job in the New Palace Hotel has been offered to me at the same time as your class. 	B2

I was very happy to hear that you have been offered two jobs, one in a restaurant and one in a museum. 	B2

 She was offered a contract to record a single. 	B2

First of all, I felt happy and pleased that your firm has been given some extra money to spend on improvements to the cinema next year. 	B2

In conclusion, it can be seen that the bicycle is more suitable for those who are living in a little town or in the country. 	B2

Next, I find that our streets are not very clean, another major problem, and I think something must be done about it. 	B2

Just to let you know you will be booked into the Palace Hotel ? 	B2

Dear Mr Bixon, First of all, I am very grateful to hear that the cinema will be renovated next year. 	B2

Being born and raised in Mexico, I believe her to be this country's best representative to the world. 	C1

Being overworked and badly paid, Polish women are torn between their dreams and their real possibilities. 	C1

Being invited by your boss for an unexpected lunch makes you feel noticed. 	C1

In my opinion, the store is not being promoted enough. 	C1

Women are not being seen as just inferior to men and incapable of working outside the home. 	C1

Finally, I agree with the fact that mobile phones have helped the human species develop, but as long as they 're not being used in a sensible way, they're a destructive weapon against children's health. 	C1

To sum up, it can be concluded that this report has attempted to summarize the main points regarding the Spanish educational system. 	C1

In addition, it has been found that some products were difficult to find. 	C1

I myself, having been educated the hard way, would specifically insist on them getting the best possible school education. 	C2

Having been taught the rights and the wrongs, we had an idea about everything. 	C2

Not having been given precise orders from the top, as usual he decided to work on his own initiative. 	C2

They are expected to give the couple expensive presents as a reward for having been invited. 	C2

We caught the bus as if we were escaping from Saigon, and with the sensation of having been rewarded with one of the funniest holiday evenings of our lives. 	C2

Miss Kenton has just been employed as a housekeeper when she knocks on Stevens' pantry door and comes in without having been bidden to do so, bringing a vase of flowers. 	C2

 I bought it because mine got broken, so I need it to see myself in it. 	B1

You should be careful while you are crossing or you will get hurt. 	B1

Last week my husband's car got stolen from our garage. 	B1

As we have newly recruited staff, we want our staff to get trained effectively so that they can give their best to the Company. 	B1

We got paid well and I managed to save the most money for my studies. 	B2

Although to drive a car you must be very careful because you could get yourself killed if you don't drive carefully enough. 	B2

Although he has a charming personality he uses it to get himself involved in illegal activities. 	B2

After I left you on Monday, I had my car serviced and visited Washington with its wonderful memorials. 	B2

It's such a shame that I'm having my room redecorated but, in my view, the garden will be perfect. 	B2

My plans fell through because I had my purse stolen and I had no money to continue my journey. 	B2

The other reason against going to work by bike in a big city is that the risk of having your bike stolen is bigger. 	B2

I had just played in the best team of Sao Paulo but I had to stop because I had my leg broken in a car crash. 	B2

I would like to point at a few things about our small town, which I, as a citizen, have to explain to our friends, in order to get them to visit us more frequently. 	B2

It is a good way to get them to shop at this particular store. 	B2

I do understand that it must be difficult to get these people to go to the festival. 	B2

I must say that Caroline and I are good together because I think I am a little bit lazy but she is always the one who tries to get things done . 	C1

 ? ours broke down and it took hours to get it repaired . 	C1

But within the last two months we received several complaints from our customers about not getting their orders delivered in time. 	C1

First of all, I would like to underline the sheer boredom of these CDs, which got me yawning from the very first minute. 	C1

I was very happy when I received your letter, although I must say that your dilemma got me thinking. 	C1

As soon as they realized there was no way to get the employees moving, they got excited and nervous. 	C1

But still both concerts were great as Elton John and "Metallica" really know how to get people moving, but in two completely different ways. 	C1

In order to attract people and have them practise their English, we could point out the benefits and the possibilities one obtains, by acquiring a degree in this language ... 	C2

In assessing the prospective student's linguistic skills it does not suffice to just have him fill out a multiple-choice-form 	C2

I was waiting for you all Saturday evening. 	A2

 I was swimming and sunbathing every day. 	A2

We were dancing all evening. 	A2

I was just watching a football match. 	A2

 I was always dreaming about it. 	A2

Yesterday we were studying maths in your house, and I left my book on your bed. 	A2

It was raining when I arrived. 	A2

I went to a soccer game, they were playing the last game to get the championship. 	A2

It was raining, but the concert was so good that I did not mind. 	A2

He was not planning to become a professional player. 	C2

She was not feeling very well. 	B2

I tried to phone her house, but her phone wasn't working. 	B1

I'm writing you this letter to tell you that we felt so bad when we heard you weren't working at the school any more. 	B1

Was my mother going to die? 	B1

I couldnt see anybody, then there he was, my hero, my favorite singer Bob Dylan saying my name, but was he calling me? 	B1

What were you doing? 	B1

 Everything was strange. Why was I following a green fox? 	B1

He was still waiting at the traffic light. 	B1

He was actually acting like a ghost. 	B1

Because she was sitting in the corner, she could see the whole view of the café in front of her. 	B1

Yesterday a TV company came to my school because they were doing a science quiz. 	B1

Worst of all, in September it was always raining. 	B1

He was always talking about this prize but I never thought he would win it. 	B1

My younger brother was constantly bothering me. 	B2

One day, as she was wistfully walking in the dusk of that day, she told herself she could either go on living her lonely life or make a huge effort to fit in. 	B2

I was wondering if I could impose on you again for my next visit. 	B2

I was thinking that you could wear your Marilyn Monroe dress as your fancy-dress costume. 	B2

I was thinking that you could come to my house and see the movie. 	B2

They had been told that I was always getting into mischief and so had decided that, by buying me this diary, I would probably calm down a little and my behaviour would change. 	C2

I was constantly trying to balance my school life, extra-curricular activities, studies and personal life and was always running out of time. 	C2

I had been working on the project for over a year. 	B1

We had been waiting for hours. 	B1

I didn't need so much, because I'd been saving money for a few months. 	B1

I had been waiting for this letter for months, so I opened it immediately. 	B1

Once I had been watching TV for 6 hours when my Mum suddenly switched it off. 	B1

I know it very well because we had been exchanging letters for a long time. 	B1

She had been going there since she was ten years old. 	B1

He began to think about his own thoughts while he was smoking a cigarette 	B1

And there were two men who had been chasing the murderer to find out who the man is and rescue the girl.... 	B2

The guide also tells some funny stories about an old lord, who had been living there in the 18th century. 	B2

After a few minutes the door was opened and the man who  had been following me came in. 	B2

After we had been sunbathing at the beach all day long, we went every evening to a cosy restaurant called "The Barking Cat", where we had a good meal and some wine. 	B2

After I had been waiting for an hour, I decided to go through the gate and go in on foot. 	B2

Laura realised that she had not been studying very hard lately. 	B2

I couldn't tell her about Mark because she hadn't been doing anything else but talking about him for the last three weeks. 	B2

Last week, two of your employers came to solve the problems of my central heating system as it had not been working for two days. 	B2

I had been working hard at my job and I had really been looking forward to this holiday. 	B2

When he died, he was a rich man, he had only been living ten months in the house he had built for fourteen years ? 	B2

Unfortunately it had been snowing for a long time and so I was unable to go out for a walk. 	B2

We had been working very hard all the morning so by that time, I was very tired. 	B2

What had he been doing that morning? 	C2

So, why had she been waiting for so long a time? 	C2

If the weather had been better, we would have enjoyed it more. 	B1

If you had gone there with me, you would have been happy. 	B1

So I decided to go back and look for them in the park: believe it or not I would have spent all night in the park, if it hadn't been closed since six o'clock! 	B1

I felt really sorry for you after I had read your last letter. 	B1

 I'd forgotten that I have an appointment with the doctor  	B1

The ABC Company called this morning to say that our company had not delivered the goods on time. 	B1

I hadn't heard from her for two months. 	B1

It was the most beautiful one I had ever seen. 	B1

So, she came to America to see a relation she had never seen before, and she spent the money with me. 	B1

I had just arrived from school when I saw the letter. 	B1

I had always wanted to visit European cities and Paris was one of the easiest cities to get to from England. 	B1

He then thought how stupid he had been. 	B1

Actually I'd arranged an appointment with my doctor before calling you. 	B1

He was sleeping but I realised that this was because he had lost a lot of blood. 	B2

I was driving on to my parents' house because I had arranged to have dinner with them. 	B2

If only I had listened to my father! 	B2

If only I had met her before. 	B2

I am sure, because at the end of the concert, I said to my friend "I wish they had played a bit more". 	B2

I wish I hadn't told Pat about my plans. 	B2

I wish I hadn't done that but now I can't do anything. 	B2

Never had I been in such a ridiculous situation! 	B2

Never before had we seen such marvellous species of fish. 	B2

...but no sooner had I gone to bed than someone broke the door down. 	B2

But, no sooner had I got there than my classmates informed me that I had done well in my physics exam. 	B2

But now she felt stronger and had lost her fear. 	B2

Simon was a very famous writer and had written ten best-sellers. 	B2

All her friends from Chicago had come to visit her and had brought a huge chocolate cake with them. 	B2

They were cold and had gone numb. 	B2

Had I made the same mistake twice? 	B2

? the question was: Why had he done that? 	B1

He had finally achieved his goal! 	B2

She had suddenly woken up at that noise, but now was trying to persuade herself it was just a dream. 	B2

And had all the furniture and David's personal things been stolen by thieves or had they just simply disappeared? 	B2

After a while Mr and Mrs Landsbury, the couple who had organised the party, got everybody's attention and  asked everybody to stay calm. 	B2

He went to the hotel because he wanted to find out who the person was that had sent him a mysterious letter? 	B2

 it was Annika who had arranged a huge party for her, and all her friends and family, at the airport. 	B2

After the show we had planned to go to the theatre restaurant. But it was closed. 	B2

We had planned to go to Switzerland, but unfortunately our car broke down. 	B2

At first she had wanted to make the first move but she wasn't quite convinced. 	B2

I asked him who had given him my phone number and he said it had been me. 	B2

He didn't find her, in spite of looking for her in every room of her house, so he decided to come to my house to ask me if I had seen her somewhere. 	B2

I asked her what had happened and she told me that my grandmother was very ill. 	B2

 one morning she was listening to the radio, when suddenly the announcer said that the police had arrested a man who had stolen five expensive and unique paintings. 	B2

She tried to explain what had happened, but she couldn't. 	B2

I looked at the address and I knew what had happened to my sister's postcard. 	B2

Had I known the tour would be so bad, I wouldn't have booked it. 	C1

Had they been new people, travellers from other countries, I could have taken it, but all the customers were English! 	C1

Sometimes I think that had I gone to Britain without this experience, my life would have been different. 	C1

If only she had not changed, if only I had helped her, maybe we would still be best friends and I would not be sitting here, writing about her! 	C2

If only I hadn't been that rude! 	C2

Had it not been for the fact that I had already read the article, I would have thought that this woman was at least thirty years old. 	C2

Another aspect of his emotional side is the fact that he is a very private person, and had it not been for this feature, he might have been able to react differently. 	C2

If it hadn't been for my lack of knowledge, skills, experience, and some other things like that, I wouldn't have been fired. 	C2

They had become very good friends and their friendship could have gone a little further if it hadn't been for Dan's character. 	C2

Hardly had she spoken these words when it dawned on the musician that life could not continue like that. 	C2

Hardly had he taken them from the counter when the monster vanished again. 	C2

Every day at college I went to class at 9 am. 	A1

I met her about ten years ago. 	A1

My grandmother lived in a village and I often went there. 	A1

The people were very polite. 	A1

Every time I went to Hendon Park, I saw so many people there. 	A1

I liked this place very much. 	A1

I forgot to tell you some details about tomorrow evening. 	A2

I spent about £35 on all those clothes. 	A2

 I liked it very much because my favourite team won, it was great. 	A2

The player from China did not look very happy though. 	A2

You did not keep your promise. 	A2

I didn't tell you that my house is opposite the new cinema. 	A2

They didn't cost much ... 	A2

I was surprised because the heating didn't work. 	A2

Did you buy something yesterday? 	A2

 Did you find it? 	A2

And when did you go shopping last? 	A2

When I arrived, the weather was horrible. 	A2

 I think I left it in the kitchen when I fell on the slippery floor. 	A2

I convinced some of my friends to come with me even if they don't like rap music. 	B1

Previously I faced many failures but I never gave up. 	B1

The cameraman filmed us during a lesson and later, walking to the playground. 	B1

I didn't realise I had lost the ring till I was at home. 	B1

I didn't trust him. 	B1

we had one in the garage that we did not use. 	B1

Did you receive my present? 	B1

How did you spend your weekend? 	B1

Why didn't he call me? 	B1

We arranged to meet each other next Tuesday at 11 o'clock, didn't we? 	B1

Didn't you spend your last holiday with them as well? 	B1

he always seemed so confident to me! 	B1

we always talked during the class. 	B1

It would be better if you spent some time in the fresh air with your friends or walking in a park. 	B1

If you wanted to do some outdoor activities, we could go fishing or even walking through the green fields.	B1

I remember her as a shy girl, but I read she became a manager, she went on lots of trips, she met a lot of new friends, she got married and then she got divorced. 	B1

We met at 9 in the morning and decided to go to the seven lakes, a very wonderful place not far from the centre of the town: lots of trees, lots of flowers and very fresh air. 	B1

We waited for the suitcase for two days and then we bought new dresses. 	B1

I wish that you were here, cycling with us. 	B1

I wish you were here with me. I wish we were together. 	B1

I wish weekends lasted five days. 	B1

I didn't hesitate and went there straight away. 	B2

I'm sure it wasn't my fault as I didn't switch anything on or off at that moment. 	B2

? we really enjoyed our holiday even though things did not turn out they way we planned. 	B2

Are you still looking for a job or did you succeed in finding one? 	B2

When did you last see your wife and your children? 	B2

It was great to have met you, and we certainly had a terrific time together, didn't we? 	B2

Didn't you tell me that you had to go to Orleans today? 	B2

Why didn't you say something about it? 	B2

as soon as we went down to around 15 metres in depth, we saw a lot of coloured fish. 	B2

I told you about that terrible hotel I had stayed in before I came to visit you. 	B2

Once he got inside, he started searching for some clues to that horrible crime. 	B2

I also worked as a helper on a summer camp for primary schoolchildren in Canada last summer. 	B2

I can remember one which happened to me last year, during the Christmas holiday. 	B2

He worked hard for quite a long time to earn the money he needed. 	B2

I think it would be very helpful if I told you my own case. 	B2

It would be great if you sent me a free copy of the next edition of The Student Tourist Guidebook. 	B2

I would be grateful if you gave me this job. 	B2

So, I wondered if you could introduce me to somebody who knows how to use a camera, so that I will be able to record my trip for you. 	B2

I wanted to know if the rooms are single or double, if they have showers and if there is room service. B2 Secondly, I also wanted to know if there is a gym in the hotel ?  	B2

First of all, I wanted to thank you for giving me the first prize in your competition. 	B2

The companies I found at the trade fair were very varied. Not only did I find high-technology companies, but also shoemakers, advertisement companies and plane manufacturers to name but a few. 	C1

Not only didn't we travel 5000 miles in 30 days, as you had advertised, but also we stayed 8 days in just one place, which had nothing interesting to see except a church. 	C1

Not only didn't I learn any new grammar but also I couldn't enrich my vocabulary. 	C1

Did you spot the fact that what is expected from us in Tall Trees Campsite is to help in organising the entertainment? 	C1

How did it turn out then? 	C1

I told you about Peter and Mary, didn't I? 	C1

Didn't we all dream of being famous once in our lives? 	C1

Following advice from a friend, I purchased the English version of your product, only to find out its quality did not match the promises made in your advertisement. 	C1

After having discussed this subject with the other member, we came up with the following decisions. First of all ?  	C1

We did reach the target figure and we have sent about 85 percent of the money to the hospital. 	C1

 We did have 34 games and one stall with beverages and snacks. 	C1

It is true that it did rain during the day but it was not a "sudden downpour",  as you wrote. It was more a small shower ?  	C1

I understand you are quite concerned about the matter and I thought it would be a good idea to let you know what is really going on. 	C1

The reason why I'm writing to you is that I thought you might be interested in writing about a special dish from your country for the international cookbook. 	C1

I have been thinking about your letter. 	B1

We've been studying together since grade one. 	B1

The letter was from my brother, who has been living in New York since he graduated from university. 	B1

Have you been thinking about it a lot?! 	B1

What have you been doing? 	B1

 ? how long have you been playing them? 	B1

I've been watching TV a lot, specially the sports programmes. 	B1

I have been playing my new game. 	B1

Last week I went out with my cousin Jim and his wife; he told me he had joined a sport club and he has been going there for two weeks; 	B1

I've been studying International business there for four years. 	B1

I've been living here since last April and it seemed no problem during spring and summer. 	B1

Susan has been working in our company for 6 years as a Sales Representative. 	B2

I hope that I have not been wasting your time and giving you too much trouble. 	B2

Hope you haven't been working too hard! 	B2

The heating system has not been working properly since your staff completed the work in my house. 	B2

I have just been reading an article in your newspaper this morning, about The Westfield Music Festival. 	B2

I've also been singing in a choir for five years, so I'm very familiar with it. 	B2

You have already been complaining about headaches and insomia. 	B2

They might be slippery when it has been snowing. 	B2

Not only have I been wandering its streets ever since I was ten, but I have also come to know most of the main characters of its history in the past 50 years. 	C1

Not only have I been expecting it for the last few months but I will also give some support to my wife, who has been feeling a little nervous these last weeks. 	C2

I haven't eaten Italian food for a long time. 	A2

I'm sorry I haven't written for so long. 	A2

I haven't seen you for ages. 	A2

 I haven't seen it yet . 	A2

 It's very important because I haven't finished it yet. 	A2

I haven't seen this film yet. 	A2

I have seen the Eiffel Tower and many old buildings. 	A2

I like Japanese people and I've been to Japan more than three times. 	A2

We have seen the Tower of London, Big Ben, the Houses of the Parliament and of course Buckingham Palace. 	A2

I haven't eaten Italian food for a long time. 	A2

I haven't seen you for a long time. 	A2

Have you bought anything? 	A2

Hi Jools, How have you been? 	A2

Where have you been? 	A2

I have never seen a competition like that before, and I love it. 	A2

I have just seen your notice. 	A2

I've seen the British Museum. 	A2

We have visited the Coliseum and several museums. 	A2

After the film, we should go to "The Golden Pagoda" because I've never been there. 	A2

You know I haven't been to France before. 	A2

I have been here since August 2006. 	B1

It's been a long time since we went out together so I think we will have a great time at the park playing sports and chatting! 	B1

Many things have changed since your last visit. 	B1

Such a long time has passed since the last time we met. 	B1

I've already planned the party, bought his present, and most important of all, I 've already told everyone. 	B1

I have already bought a new arm-chair, yellow and comfortable. 	B1

In Spain lots of universities have already accepted this plan.. 	B1

So we decided to go to Farhang cinema tonight and we have already bought the tickets. 	B1

She has already won three gold medals at international tournaments. 	B1

I've left some clothes at the dry cleaner's 100 yards from my home, in Park Street. 	B1

It's been an amazing week for me. 	B1

She is from California, but she has just moved to Italy. 	B1

Our company has signed deals with a few German companies. 	B1

He hasn't spoken to anyone from that time till now. 	B1

She is a quiet person so she has not made a lot of friends. 	B1

We haven't decided where to go yet, but probably it will be to somewhere like Australia or New Zealand. 	B1

Haven't you seen it yet? 	B1

Haven't your parents given you their advice? 	B1

This is a famous seafood restaurant, you know, I've always loved seafood. 	B1

Have you ever been to Gorgeousbi? 	B1

My mother has broken her right leg. 	B1

I've just received your mail. 	B1

I've found a job for you. 	B1

In spite of bad weather forecasts on TV, it has been a sunny, warm weekend. 	B1

I've had a really nice week. 	B1

